"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"1-4 years"	"1-4"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2019"	"2019"	187	15793631	11.840215844
	"1-4 years"	"1-4"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2020"	"2020"	171	15566282	10.985282163
	"1-4 years"	"1-4"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2021 (provisional)"	"2021"	174	15566282	11.178006412
	"1-4 years"	"1-4"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2018"	"2018"	115	15962067	7.204580710
	"1-4 years"	"1-4"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2019"	"2019"	133	15793631	8.421116081
	"1-4 years"	"1-4"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2020"	"2020"	112	15566282	7.195038610
	"1-4 years"	"1-4"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2021 (provisional)"	"2021"	116	15566282	7.452004274
	"1-4 years"	"1-4"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Hypertensive heart disease (I11)"	"GR113-056"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Hypertensive heart disease (I11)"	"GR113-056"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Hypertensive heart disease (I11)"	"GR113-056"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Hypertensive heart disease (I11)"	"GR113-056"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other heart diseases (I26-I51)"	"GR113-064"	"2018"	"2018"	111	15962067	6.953986598
	"1-4 years"	"1-4"	"Other heart diseases (I26-I51)"	"GR113-064"	"2019"	"2019"	129	15793631	8.167849433
	"1-4 years"	"1-4"	"Other heart diseases (I26-I51)"	"GR113-064"	"2020"	"2020"	108	15566282	6.938072945
	"1-4 years"	"1-4"	"Other heart diseases (I26-I51)"	"GR113-064"	"2021 (provisional)"	"2021"	109	15566282	7.002314361
	"1-4 years"	"1-4"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2018"	"2018"	13	15962067	Unreliable
	"1-4 years"	"1-4"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2019"	"2019"	15	15793631	Unreliable
	"1-4 years"	"1-4"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2020"	"2020"	14	15566282	Unreliable
	"1-4 years"	"1-4"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Heart failure (I50)"	"GR113-067"	"2018"	"2018"	11	15962067	Unreliable
	"1-4 years"	"1-4"	"Heart failure (I50)"	"GR113-067"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Heart failure (I50)"	"GR113-067"	"2020"	"2020"	11	15566282	Unreliable
	"1-4 years"	"1-4"	"Heart failure (I50)"	"GR113-067"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2018"	"2018"	87	15962067	5.450421928
	"1-4 years"	"1-4"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2019"	"2019"	107	15793631	6.774882863
	"1-4 years"	"1-4"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2020"	"2020"	82	15566282	5.267796125
	"1-4 years"	"1-4"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2021 (provisional)"	"2021"	95	15566282	6.102934535
	"1-4 years"	"1-4"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2018"	"2018"	43	15962067	2.693886700
	"1-4 years"	"1-4"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2019"	"2019"	52	15793631	3.292466438
	"1-4 years"	"1-4"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2020"	"2020"	55	15566282	3.533277889
	"1-4 years"	"1-4"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2021 (provisional)"	"2021"	55	15566282	3.533277889
	"1-4 years"	"1-4"	"#Atherosclerosis (I70)"	"GR113-071"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"#Atherosclerosis (I70)"	"GR113-071"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"#Atherosclerosis (I70)"	"GR113-071"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Atherosclerosis (I70)"	"GR113-071"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	122	15962067	7.643120405
	"1-4 years"	"1-4"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2019"	"2019"	122	15793631	7.724632797
	"1-4 years"	"1-4"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2020"	"2020"	84	15566282	5.396278957
	"1-4 years"	"1-4"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2021 (provisional)"	"2021"	47	15566282	3.019346559
	"1-4 years"	"1-4"	"Influenza (J09-J11)"	"GR113-077"	"2018"	"2018"	52	15962067	3.257723451
	"1-4 years"	"1-4"	"Influenza (J09-J11)"	"GR113-077"	"2019"	"2019"	58	15793631	3.672366412
	"1-4 years"	"1-4"	"Influenza (J09-J11)"	"GR113-077"	"2020"	"2020"	48	15566282	3.083587976
	"1-4 years"	"1-4"	"Influenza (J09-J11)"	"GR113-077"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Pneumonia (J12-J18)"	"GR113-078"	"2018"	"2018"	70	15962067	4.385396954
	"1-4 years"	"1-4"	"Pneumonia (J12-J18)"	"GR113-078"	"2019"	"2019"	64	15793631	4.052266385
	"1-4 years"	"1-4"	"Pneumonia (J12-J18)"	"GR113-078"	"2020"	"2020"	36	15566282	2.312690982
	"1-4 years"	"1-4"	"Pneumonia (J12-J18)"	"GR113-078"	"2021 (provisional)"	"2021"	46	15566282	2.955105143
	"1-4 years"	"1-4"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"2018"	"2018"	22	15962067	1.378267614
	"1-4 years"	"1-4"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"2019"	"2019"	21	15793631	1.329649908
	"1-4 years"	"1-4"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"2020"	"2020"	18	15566282	Unreliable
	"1-4 years"	"1-4"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"2021 (provisional)"	"2021"	15	15566282	Unreliable
	"1-4 years"	"1-4"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"2018"	"2018"	21	15962067	1.315619086
	"1-4 years"	"1-4"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"2019"	"2019"	17	15793631	Unreliable
	"1-4 years"	"1-4"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"2020"	"2020"	16	15566282	Unreliable
	"1-4 years"	"1-4"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"2021 (provisional)"	"2021"	15	15566282	Unreliable
	"1-4 years"	"1-4"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"2018"	"2018"	50	15962067	3.132426396
	"1-4 years"	"1-4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"2019"	"2019"	37	15793631	2.342716504
	"1-4 years"	"1-4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"2020"	"2020"	19	15566282	Unreliable
	"1-4 years"	"1-4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"2021 (provisional)"	"2021"	31	15566282	1.991483901
	"1-4 years"	"1-4"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"2018"	"2018"	13	15962067	Unreliable
	"1-4 years"	"1-4"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"2019"	"2019"	19	15793631	Unreliable
	"1-4 years"	"1-4"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Emphysema (J43)"	"GR113-084"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Emphysema (J43)"	"GR113-084"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Emphysema (J43)"	"GR113-084"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Emphysema (J43)"	"GR113-084"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Asthma (J45-J46)"	"GR113-085"	"2018"	"2018"	35	15962067	2.192698477
	"1-4 years"	"1-4"	"Asthma (J45-J46)"	"GR113-085"	"2019"	"2019"	13	15793631	Unreliable
	"1-4 years"	"1-4"	"Asthma (J45-J46)"	"GR113-085"	"2020"	"2020"	14	15566282	Unreliable
	"1-4 years"	"1-4"	"Asthma (J45-J46)"	"GR113-085"	"2021 (provisional)"	"2021"	23	15566282	1.477552572
	"1-4 years"	"1-4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"2018"	"2018"	92	15962067	5.763664568
	"1-4 years"	"1-4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"2019"	"2019"	85	15793631	5.381916293
	"1-4 years"	"1-4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"2020"	"2020"	84	15566282	5.396278957
	"1-4 years"	"1-4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"2021 (provisional)"	"2021"	91	15566282	5.845968870
	"1-4 years"	"1-4"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Peptic ulcer (K25-K28)"	"GR113-090"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Diseases of appendix (K35-K38)"	"GR113-091"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Hernia (K40-K46)"	"GR113-092"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"#Hernia (K40-K46)"	"GR113-092"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"#Hernia (K40-K46)"	"GR113-092"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Hernia (K40-K46)"	"GR113-092"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Alcoholic liver disease (K70)"	"GR113-094"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Alcoholic liver disease (K70)"	"GR113-094"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Alcoholic liver disease (K70)"	"GR113-094"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Alcoholic liver disease (K70)"	"GR113-094"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2018"	"2018"	Suppressed	15962067	Suppressed
	"1-4 years"	"1-4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2019"	"2019"	Suppressed	15793631	Suppressed
	"1-4 years"	"1-4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2020"	"2020"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	"2021 (provisional)"	"2021"	Suppressed	15566282	Suppressed
	"1-4 years"	"1-4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"2018"	"2018"	11	15962067	Unreliable
