"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"1-4 years"	"1-4"	"#Syphilis (A50-A53)"	"GR113-011"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Syphilis (A50-A53)"	"GR113-011"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Syphilis (A50-A53)"	"GR113-011"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Syphilis (A50-A53)"	"GR113-011"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Acute poliomyelitis (A80)"	"GR113-012"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Acute poliomyelitis (A80)"	"GR113-012"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Acute poliomyelitis (A80)"	"GR113-012"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Acute poliomyelitis (A80)"	"GR113-012"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Measles (B05)"	"GR113-014"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Measles (B05)"	"GR113-014"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Measles (B05)"	"GR113-014"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Measles (B05)"	"GR113-014"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Malaria (B50-B54)"	"GR113-017"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Malaria (B50-B54)"	"GR113-017"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Malaria (B50-B54)"	"GR113-017"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Malaria (B50-B54)"	"GR113-017"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2018"	"2018"	43	7864666	5.467492199
	"1-4 years"	"1-4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2019"	"2019"	60	7815471	7.677080498
	"1-4 years"	"1-4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2020"	"2020"	44	7540986	5.834780757
	"1-4 years"	"1-4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2021 (provisional)"	"2021"	60	7540986	7.956519214
	"1-4 years"	"1-4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2018"	"2018"	165	7864666	20.979911925
	"1-4 years"	"1-4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2019"	"2019"	127	7815471	16.249820388
	"1-4 years"	"1-4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2020"	"2020"	160	7540986	21.217384570
	"1-4 years"	"1-4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2021 (provisional)"	"2021"	126	7540986	16.708690349
	"1-4 years"	"1-4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2018"	"2018"	36	7864666	4.577435329
	"1-4 years"	"1-4"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2019"	"2019"	33	7815471	4.222394274
	"1-4 years"	"1-4"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2020"	"2020"	38	7540986	5.039128835
	"1-4 years"	"1-4"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2021 (provisional)"	"2021"	40	7540986	5.304346143
	"1-4 years"	"1-4"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2018"	"2018"	44	7864666	5.594643180
	"1-4 years"	"1-4"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2019"	"2019"	41	7815471	5.246005007
	"1-4 years"	"1-4"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2020"	"2020"	40	7540986	5.304346143
	"1-4 years"	"1-4"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2021 (provisional)"	"2021"	28	7540986	3.713042300
	"1-4 years"	"1-4"	"Hodgkin disease (C81)"	"GR113-038"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Hodgkin disease (C81)"	"GR113-038"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Hodgkin disease (C81)"	"GR113-038"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Hodgkin disease (C81)"	"GR113-038"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Leukemia (C91-C95)"	"GR113-040"	"2018"	"2018"	43	7864666	5.467492199
	"1-4 years"	"1-4"	"Leukemia (C91-C95)"	"GR113-040"	"2019"	"2019"	39	7815471	4.990102324
	"1-4 years"	"1-4"	"Leukemia (C91-C95)"	"GR113-040"	"2020"	"2020"	38	7540986	5.039128835
	"1-4 years"	"1-4"	"Leukemia (C91-C95)"	"GR113-040"	"2021 (provisional)"	"2021"	25	7540986	3.315216339
	"1-4 years"	"1-4"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"2018"	"2018"	68	7864666	8.646266733
	"1-4 years"	"1-4"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"2019"	"2019"	43	7815471	5.501907691
	"1-4 years"	"1-4"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"2020"	"2020"	67	7540986	8.884779789
	"1-4 years"	"1-4"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"2021 (provisional)"	"2021"	51	7540986	6.763041332
	"1-4 years"	"1-4"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"2018"	"2018"	22	7864666	2.797321590
	"1-4 years"	"1-4"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"2019"	"2019"	26	7815471	3.326734883
	"1-4 years"	"1-4"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"2020"	"2020"	20	7540986	2.652173071
	"1-4 years"	"1-4"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"2021 (provisional)"	"2021"	21	7540986	2.784781725
	"1-4 years"	"1-4"	"#Anemias (D50-D64)"	"GR113-045"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Anemias (D50-D64)"	"GR113-045"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Anemias (D50-D64)"	"GR113-045"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Anemias (D50-D64)"	"GR113-045"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malnutrition (E40-E46)"	"GR113-048"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Malnutrition (E40-E46)"	"GR113-048"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Malnutrition (E40-E46)"	"GR113-048"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Malnutrition (E40-E46)"	"GR113-048"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Meningitis (G00,G03)"	"GR113-050"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Meningitis (G00,G03)"	"GR113-050"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Meningitis (G00,G03)"	"GR113-050"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Meningitis (G00,G03)"	"GR113-050"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2019"	"2019"	Suppressed	7815471	Suppressed
	"1-4 years"	"1-4"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2020"	"2020"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2021 (provisional)"	"2021"	Suppressed	7540986	Suppressed
	"1-4 years"	"1-4"	"#Alzheimer disease (G30)"	"GR113-052"	"2018"	"2018"	Suppressed	7864666	Suppressed
	"1-4 years"	"1-4"	"#Alzheimer disease (G30)"	"GR113-052"	"2019"	"2019"	Suppressed	7815471	Suppressed
